country,year,military_expenditure,gdp_growth
Early-demographic dividend,1989,3.55369257926941,1.9045364497696
Czechia,2010,1.19477212429047,0.788513508443592
Early-demographic dividend,1992,2.90156292915344,10.0023723464018
Czechia,2013,1.01508367061615,1.35398140396546
Czechia,2020,1.32244992256165,-2.60291762502889
Early-demographic dividend,1995,2.78020477294922,1.60134615954167
Denmark,1969,2.39160752296448,14.1373323920465
Early-demographic dividend,1998,2.84942078590393,-1.04454759823097
Early-demographic dividend,2005,2.39006781578064,16.444117442479
Denmark,1976,2.2042031288147,10.1335259906773
Early-demographic dividend,2008,2.25731492042542,12.7082029165922
Denmark,1979,2.25152730941772,16.5719393930017
Early-demographic dividend,2011,2.19547462463379,10.2610548609662
Denmark,1982,2.41989493370056,-2.36751606287145
Denmark,1985,2.10467219352722,6.01187568472852
Early-demographic dividend,2014,2.53407692909241,3.41873075604662
Djibouti,2003,NULL,5.23117418892147
Early-demographic dividend,2021,2.2213351726532,16.2271584834251
Djibouti,2006,4.58763408660889,8.50093484751356
Djibouti,2009,NULL,5.00500896129728
East Asia & Pacific,1964,NULL,14.7066273135365
East Asia & Pacific,1967,1.65396642684937,8.40882467075113
Djibouti,2016,NULL,7.44778401483377
East Asia & Pacific,1970,1.39127159118652,19.2411752014563
Djibouti,2019,NULL,6.01987798848387
Denmark,1992,1.88937723636627,9.833716598367
Djibouti,2022,NULL,3.81837730268232
Denmark,1995,1.68531465530396,18.4708305058357
Dominica,1980,NULL,32.3293714611427
Denmark,1998,1.60802638530731,1.99051218115131
Dominica,1983,NULL,10.2064820787731
Denmark,2005,1.31148850917816,5.20912015447717
Dominica,1986,NULL,13.1138690396647
Denmark,2008,1.35500454902649,10.6246503780405
Dominica,1989,NULL,8.20020353208492
Dominica,1996,NULL,6.47050602186618
Denmark,2011,1.3135312795639,6.83484360072278
Dominica,1999,NULL,2.89945348780543
Denmark,2014,1.14927327632904,2.73855061207222
Dominica,2002,NULL,-2.05977293980849
Dominica,2009,NULL,6.74070984033624
Denmark,2021,1.32422709465027,14.354731445989
Dominica,2012,NULL,-2.99977134915495
East Asia & Pacific,1977,1.66937625408173,19.1919245308616
East Asia & Pacific,1980,1.74121534824371,9.33065247555653
Dominica,2015,NULL,3.90204376371867
East Asia & Pacific,1983,1.76431024074554,5.99499328248801
Dominica,2018,NULL,6.36917089584038
East Asia & Pacific,1986,1.52775847911835,30.7897832542412
East Asia & Pacific,1993,1.4980936050415,13.5513116235966
Dominican Republic,1963,3.86521315574646,14.160891703857
East Asia & Pacific,1996,1.43170571327209,-3.64166667861863
Djibouti,1988,NULL,6.00548497853121
Djibouti,1991,6.6508846282959,2.23154123948118
East Asia & Pacific,1999,1.40782248973846,11.7121765713809
Djibouti,1994,5.75744485855103,5.50173149368495
Djibouti,1997,5.47498607635498,1.75522885776943
East Asia & Pacific,2002,1.45367205142975,1.58225164343366
Djibouti,2004,5.60717916488647,7.07786080032529
East Asia & Pacific,2009,1.57400822639465,2.88664490290961
Djibouti,2007,2.90107488632202,10.2806548983319
Dominican Republic,1966,3.46271991729736,10.7870811228314
Dominican Republic,1969,2.64782452583313,14.0302040135608
Djibouti,2010,NULL,7.57794762118973
Dominican Republic,1973,1.79127395153046,17.9832985563707
Djibouti,2013,NULL,50.913675194844
Dominican Republic,1976,1.92838168144226,9.78828717492776
Dominican Republic,1979,2.1822943687439,16.1456600202771
Dominican Republic,1982,1.58204007148743,9.33834429249296
Dominican Republic,1989,0.800368010997772,24.4179302407999
Dominican Republic,1992,0.559086799621582,18.1271498616563
Djibouti,2017,NULL,6.05101062285627
Djibouti,2020,NULL,3.11757122486757
Dominican Republic,1995,0.549477875232697,13.60649677352
Dominica,1979,NULL,-3.69761598660856
Dominican Republic,1998,0.78006237745285,8.26660457087504
Dominica,1982,NULL,9.03716927216492
Dominica,1985,NULL,9.46788312533704
Dominican Republic,2005,0.766536355018616,60.2765898904758
Dominican Republic,2008,0.699861645698547,9.45547015000808
Dominica,1992,NULL,6.50532919651246
Dominican Republic,2011,0.602928042411804,7.74149660898622
Dominica,1995,NULL,3.83854877149833
East Asia & Pacific,2012,1.4953625202179,6.95685114561029
Dominica,1998,NULL,6.41020455086248
East Asia & Pacific,2015,1.63630366325378,-0.42680586940667
Dominican Republic,2014,0.651437878608704,7.17555512020901
East Asia & Pacific,2018,1.56348180770874,8.87325786630192
Dominica,2001,NULL,2.01917310985784
Dominican Republic,2021,0.650562703609467,19.5305110076354
Dominica,2005,NULL,-0.801864923747277
East Asia & Pacific,2022,1.55548286437988,-1.37689170329462
Early-demographic dividend,1961,2.23540997505188,6.23505519776217
Early-demographic dividend,1968,3.61326384544373,8.76164594921571
East Asia & Pacific (excluding high income),1962,NULL,-8.67821627585347
Early-demographic dividend,1971,3.55669641494751,8.16416997786209
East Asia & Pacific (excluding high income),1969,NULL,12.2259192319538
Dominica,2008,NULL,8.73684874019778
Early-demographic dividend,1974,3.55221748352051,40.2317072539899
East Asia & Pacific (excluding high income),1972,NULL,13.408969215266
Dominica,2011,NULL,1.4580036625052
East Asia & Pacific (excluding high income),1975,NULL,12.2333566610802
Dominica,2014,NULL,4.44180390924365
East Asia & Pacific (excluding high income),1978,NULL,21.7108379648556
East Asia & Pacific (excluding high income),1985,NULL,-1.7742211519067
Early-demographic dividend,1977,5.57219314575195,12.2523322044949
East Asia & Pacific (excluding high income),1988,NULL,17.114695463454
Dominica,2021,NULL,10.1250241722369
East Asia & Pacific (excluding high income),1991,2.27894687652588,7.50089377066859
Dominican Republic,1962,4.31965446472168,25.9898617616128
Early-demographic dividend,1984,4.77635765075684,1.66635125138616
East Asia & Pacific (excluding high income),1998,1.63015985488892,-8.750591215004
East Asia & Pacific (excluding high income),2001,1.79855000972748,6.39253270831622
Dominican Republic,1965,4.21207046508789,-13.4067785843093
Early-demographic dividend,1987,4.33638095855713,1.52285932089539
Dominican Republic,1972,1.9875214099884,19.255924042118
East Asia & Pacific (excluding high income),2004,1.77694571018219,15.9501960519537
Early-demographic dividend,1990,3.29377245903015,17.3618740826303
East Asia & Pacific (excluding high income),2007,1.62880945205688,26.4229570556728
Dominican Republic,1975,1.83101332187653,23.0201278976203
Early-demographic dividend,1997,2.7703869342804,6.83656664803305
Early-demographic dividend,2000,2.58428955078125,9.32885618084897
Dominican Republic,1978,2.17556595802307,3.21117557633623
East Asia & Pacific (excluding high income),2014,1.65434670448303,7.83519789335415
Dominican Republic,1985,1.21005237102509,-56.4897388914904
Early-demographic dividend,2003,2.50962519645691,11.1712377779442
East Asia & Pacific (excluding high income),2017,1.63504219055176,9.3030728307199
Dominican Republic,1988,0.880047500133514,-7.76981096232752
Early-demographic dividend,2006,2.29760527610779,14.2702671179276
East Asia & Pacific (excluding high income),2020,1.67338705062866,1.59255041618396
East Asia & Pacific (IDA & IBRD countries),1963,NULL,8.1861587853029
Dominican Republic,1991,0.34815502166748,38.8879507502041
Dominican Republic,1994,0.733765602111816,11.9538876609609
East Asia & Pacific (IDA & IBRD countries),1970,NULL,11.0209888063042
East Asia & Pacific (IDA & IBRD countries),1973,NULL,25.8312503047464
Dominican Republic,2001,1.21349608898163,5.33223761901379
Early-demographic dividend,2013,2.39043116569519,1.38091412166486
Early-demographic dividend,2016,2.42878699302673,2.94598781159546
East Asia & Pacific (IDA & IBRD countries),1976,NULL,1.66901689311948
Early-demographic dividend,2019,2.33097743988037,2.07589257027627
Dominican Republic,2004,0.6876180768013,4.29477609583833
Early-demographic dividend,2022,2.13322114944458,11.2561078376564
East Asia & Pacific (IDA & IBRD countries),1979,NULL,17.4779854339616
East Asia & Pacific,1962,NULL,2.07335675836041
East Asia & Pacific (IDA & IBRD countries),1986,NULL,-0.39275146205498
East Asia & Pacific,1965,NULL,11.3181140927812
Dominican Republic,2007,0.627619028091431,16.065627127148
East Asia & Pacific,1972,1.37237560749054,24.1796973066282
East Asia & Pacific (IDA & IBRD countries),1989,2.38617205619812,8.95967302026125
Dominican Republic,2010,0.667531728744507,11.6017072791914
Dominican Republic,2017,0.66606342792511,5.67125368860841
East Asia & Pacific,1975,1.45615434646606,9.44336051406576
East Asia & Pacific (IDA & IBRD countries),1992,2.33491039276123,16.4578253836901
East Asia & Pacific,1978,1.57828414440155,31.9771433760083
Dominican Republic,2020,0.750479936599731,-11.3521003442816
East Asia & Pacific (IDA & IBRD countries),1999,1.74900102615356,10.1072702109649
East Asia & Pacific,1985,1.71356701850891,3.04630606461736
East Asia & Pacific (IDA & IBRD countries),2002,1.85381829738617,10.6776597619762
Early-demographic dividend,1964,3.11542224884033,11.0937804850973
East Asia & Pacific,1988,1.47346043586731,21.0298650003944
East Asia & Pacific (IDA & IBRD countries),2005,1.70164275169373,15.8317985551972
Early-demographic dividend,1967,3.35349130630493,8.84145512102862
East Asia & Pacific,1991,1.56097495555878,12.8029158502854
Early-demographic dividend,1970,3.49160885810852,6.51172856514247
East Asia & Pacific (IDA & IBRD countries),2008,1.60042285919189,26.5285569926772
Early-demographic dividend,1973,3.20134997367859,25.3435888323233
East Asia & Pacific,1994,1.43375504016876,8.98318360216008
East Asia & Pacific (IDA & IBRD countries),2015,1.70489871501923,4.0876757037665
Early-demographic dividend,1980,4.28512668609619,25.5365030531742
East Asia & Pacific,2001,1.41603434085846,-7.01703023169972
East Asia & Pacific (IDA & IBRD countries),2018,1.5905157327652,11.8219127160262
Early-demographic dividend,1983,4.89170026779175,-0.509667321136643
East Asia & Pacific,2004,1.43432533740997,12.1374481470608
East Asia & Pacific,2007,1.47871077060699,11.7477999238474
Early-demographic dividend,1986,3.74606561660767,1.0702133801942
East Asia & Pacific (IDA & IBRD countries),2021,1.54369461536407,19.1652766838724
Early-demographic dividend,1993,2.70573115348816,11.4947763790896
East Asia & Pacific,2010,1.48546779155731,16.7280483783496
East Asia & Pacific,2017,1.57942450046539,6.81972977499727
Early-demographic dividend,1996,2.65258407592773,8.67300777582939
Ecuador,1961,2.04676699638367,-15.2509927976746
Early-demographic dividend,1999,2.69580483436584,5.74469565891527
East Asia & Pacific,2020,1.65375959873199,0.453430300141565
Ecuador,1964,1.90995407104492,23.0111433030939
Ecuador,1967,1.80442333221436,5.11612482318591
Early-demographic dividend,2002,2.54349803924561,-2.71495512555577
East Asia & Pacific (excluding high income),1961,NULL,-11.7930902190124
Early-demographic dividend,2009,2.55958843231201,-3.73346268509392
Ecuador,1974,2.01588988304138,69.5702421332751
East Asia & Pacific (excluding high income),1964,NULL,15.4229050267013
Early-demographic dividend,2012,2.28100109100342,4.57451783840801
Ecuador,1977,3.08037209510803,21.2762741573241
East Asia & Pacific (excluding high income),1967,NULL,-2.82689520150248
East Asia & Pacific (excluding high income),1970,NULL,11.0209845487343
Ecuador,1980,1.78122472763062,26.1467676173492
Early-demographic dividend,2015,2.63155722618103,-4.87329535563889
East Asia & Pacific (excluding high income),1977,NULL,15.3418122146734
Ecuador,1987,1.96631610393524,-8.93756578391762
Early-demographic dividend,2018,2.39688181877136,1.15465019727752
East Asia & Pacific,1961,NULL,0.385821162402083
East Asia & Pacific (excluding high income),1980,NULL,19.5187393133716
East Asia & Pacific,1968,1.60362720489502,10.2303906885498
East Asia & Pacific,1971,1.43267929553986,10.9973757274764
East Asia & Pacific (excluding high income),1983,NULL,2.96082211960186
East Asia & Pacific,1974,1.41828072071075,15.1768573288682
Ecuador,1990,1.89032375812531,9.70747478595689
East Asia & Pacific (excluding high income),1990,2.35114216804504,-4.17907537538407
East Asia & Pacific,1981,1.76396679878235,8.51921210607632
Ecuador,1993,1.82142150402069,4.66712401035101
East Asia & Pacific (excluding high income),1993,1.9798229932785,21.4211273753903
East Asia & Pacific,1984,1.722820520401,5.82199263837078
Ecuador,1996,1.95039749145508,3.24771278475931
East Asia & Pacific,1987,1.50566601753235,19.1625414341642
East Asia & Pacific (excluding high income),1996,1.75655591487885,14.8478086821559
Ecuador,2003,2.27855324745178,13.6043942879135
East Asia & Pacific,1990,1.60369086265564,2.66589277684363
East Asia & Pacific (excluding high income),1999,1.74900102615356,10.1072660869638
Ecuador,2006,2.02982592582703,12.7567531508652
East Asia & Pacific,1997,1.44259250164032,-4.4156038132001
East Asia & Pacific (excluding high income),2006,1.68428206443787,20.4345191126414
Ecuador,2009,3.11741805076599,1.22574337638194
East Asia & Pacific,2000,1.35020327568054,8.18556877208344
East Asia & Pacific (excluding high income),2009,1.75537526607513,8.42032296930073
Ecuador,2012,2.94545292854309,10.9084874366651
East Asia & Pacific,2003,1.45407831668854,9.97691684046289
East Asia & Pacific (excluding high income),2012,1.59718358516693,11.4935465179511
Ecuador,2019,2.18363237380981,0.507611197697387
East Asia & Pacific,2006,1.47605156898499,5.98858536292555
Ecuador,2022,2.15522193908691,8.36767054792935
East Asia & Pacific (excluding high income),2015,1.70489871501923,4.08781177354146
East Asia & Pacific,2013,1.54511070251465,1.11979025066104
"Egypt, Arab Rep.",1967,8.90769863128662,6.20459315300179
East Asia & Pacific,2016,1.60942757129669,3.54863622538536
"Egypt, Arab Rep.",1970,15.9878826141357,23.2624035780369
East Asia & Pacific (excluding high income),2022,1.50614297389984,1.7016086822327
East Asia & Pacific (IDA & IBRD countries),1962,NULL,-8.6782209231881
East Asia & Pacific,2019,1.57074308395386,2.05688802508173
East Asia & Pacific (IDA & IBRD countries),1965,NULL,16.4630754121574
"Egypt, Arab Rep.",1973,13.5135135650635,8.59061508236694
East Asia & Pacific (IDA & IBRD countries),1968,NULL,1.19303922468797
East Asia & Pacific (excluding high income),1963,NULL,8.18616580340476
"Egypt, Arab Rep.",1977,13.1120586395264,8.14673603562625
East Asia & Pacific (IDA & IBRD countries),1971,NULL,7.54906133892121
East Asia & Pacific (excluding high income),1966,NULL,9.36378524855051
"Egypt, Arab Rep.",1980,6.1603102684021,20.2509527387268
East Asia & Pacific (IDA & IBRD countries),1978,NULL,21.7108315259429
East Asia & Pacific (excluding high income),1973,NULL,25.8312500013205
"Egypt, Arab Rep.",1983,7.95867395401001,11.972686788953
East Asia & Pacific (IDA & IBRD countries),1981,NULL,0.665773388025084
East Asia & Pacific (excluding high income),1976,NULL,1.66902012415923
"Egypt, Arab Rep.",1986,7.49813079833984,5.63331489511929
East Asia & Pacific (IDA & IBRD countries),1984,NULL,3.08164305426819
East Asia & Pacific (excluding high income),1979,NULL,17.477976592428
"Egypt, Arab Rep.",1993,3.09773707389832,11.2830760953373
East Asia & Pacific (excluding high income),1982,NULL,0.969849565503884
East Asia & Pacific (IDA & IBRD countries),1987,NULL,9.26783457586001
East Asia & Pacific (excluding high income),1986,NULL,-0.392752525213241
East Asia & Pacific (IDA & IBRD countries),1991,2.27894687652588,7.50090144261717
East Asia & Pacific (IDA & IBRD countries),1994,1.87967526912689,0.622595770650595
"Egypt, Arab Rep.",1996,2.97481179237366,12.4178236513737
East Asia & Pacific (excluding high income),1989,2.38617205619812,8.95967183523182
"Egypt, Arab Rep.",1999,2.56976747512817,6.93384376884039
East Asia & Pacific (IDA & IBRD countries),1997,1.71869146823883,3.44327828177819
East Asia & Pacific (excluding high income),1992,2.33491039276123,16.4578266886253
East Asia & Pacific (IDA & IBRD countries),2000,1.67412722110748,10.0195844627877
"Egypt, Arab Rep.",2002,3.27845478057861,-11.9342343084294
"Egypt, Arab Rep.",2009,2.03264498710632,16.1706917532575
East Asia & Pacific (excluding high income),1995,1.81906449794769,23.341908345698
East Asia & Pacific (IDA & IBRD countries),2007,1.62880945205688,26.4229500848641
"Egypt, Arab Rep.",2012,1.64817583560944,18.2749503997836
East Asia & Pacific (excluding high income),2002,1.85381829738617,10.6776634397385
East Asia & Pacific (IDA & IBRD countries),2010,1.59662413597107,21.70981963325
"Egypt, Arab Rep.",2015,1.72314739227295,7.77863511512721
East Asia & Pacific (IDA & IBRD countries),2013,1.63869249820709,10.317223821751
"Egypt, Arab Rep.",2018,1.24996614456177,5.72785118881953
East Asia & Pacific (IDA & IBRD countries),2016,1.68642008304596,2.18562157509177
East Asia & Pacific (excluding high income),2005,1.70164275169373,15.8318007162721
El Salvador,1968,0.655571162700653,3.43783323089531
Ecuador,1966,1.82422149181366,1.77044023403533
El Salvador,1975,0.830737948417664,13.1005829721004
East Asia & Pacific (excluding high income),2008,1.60042285919189,26.528550741177
Ecuador,1969,2.37061619758606,20.5247436212654
East Asia & Pacific (excluding high income),2011,1.54393458366394,22.1518781543181
El Salvador,1978,1.11852598190308,6.33387701550686
Ecuador,1972,1.99002325534821,15.6765581318656
El Salvador,1981,2.27954649925232,-3.82656242512507
East Asia & Pacific (excluding high income),2018,1.5905157327652,11.821847143138
Ecuador,1975,2.36680889129639,17.1597730001938
El Salvador,1984,6.44328260421753,4.43012758355662
East Asia & Pacific (excluding high income),2021,1.54369461536407,19.1652917596962
Ecuador,1979,1.98749375343323,18.8942274988783
Ecuador,1982,1.65400278568268,-8.62378911874747
East Asia & Pacific (IDA & IBRD countries),1966,NULL,9.36378391832981
Ecuador,1985,1.77973854541779,1.39884532216461
El Salvador,1988,4.27132368087769,5.85729387193007
Ecuador,1988,1.97762680053711,-6.40744435855689
East Asia & Pacific (IDA & IBRD countries),1969,NULL,12.2259140324445
Ecuador,1995,2.3413200378418,7.59274325299672
El Salvador,1991,2.73257756233215,9.02535182886819
East Asia & Pacific (IDA & IBRD countries),1972,NULL,13.408967836314
Ecuador,1998,2.35723495483398,-0.639706110143828
El Salvador,1994,1.35222113132477,14.9562046878148
East Asia & Pacific (IDA & IBRD countries),1975,NULL,12.2333610161581
Ecuador,2001,1.56937599182129,33.5041362800119
East Asia & Pacific (IDA & IBRD countries),1982,NULL,0.969855670649386
El Salvador,1997,1.00776624679565,6.62796763988563
Ecuador,2004,1.9403327703476,12.822811005259
East Asia & Pacific (IDA & IBRD countries),1985,NULL,-1.77421836339751
El Salvador,2004,0.810214459896088,3.63125554374814
Ecuador,2011,3.0951099395752,13.9763469088626
East Asia & Pacific (IDA & IBRD countries),1988,NULL,17.1147004801765
El Salvador,2007,0.973444819450378,6.32416490788129
Ecuador,2014,2.73923087120056,6.9344027090791
El Salvador,2010,1.08955371379852,4.80807526545048
East Asia & Pacific (IDA & IBRD countries),1995,1.81906449794769,23.3419176408438
Ecuador,2017,2.36126327514648,4.36087730685034
El Salvador,2013,1.07998919487,2.82804160247359
East Asia & Pacific (IDA & IBRD countries),1998,1.63015985488892,-8.75059707177703
Ecuador,2020,2.37312245368958,-8.15561950045685
El Salvador,2020,1.40007245540619,-7.25809959912558
East Asia & Pacific (IDA & IBRD countries),2001,1.79855000972748,6.39253758000895
"Egypt, Arab Rep.",1972,13.5645303726196,8.01873041258504
Equatorial Guinea,1965,NULL,409.329240554413
"Egypt, Arab Rep.",1975,15.431845664978,26.039940044331
Equatorial Guinea,1972,NULL,0.742519787994375
East Asia & Pacific (IDA & IBRD countries),2004,1.77694571018219,15.9501886747938
"Egypt, Arab Rep.",1978,9.94071388244629,2.85329433628892
Equatorial Guinea,1975,NULL,10.7644335595047
East Asia & Pacific (IDA & IBRD countries),2011,1.54393458366394,22.1519725358476
Equatorial Guinea,1981,NULL,-27.4697173620458
East Asia & Pacific (IDA & IBRD countries),2014,1.65434670448303,7.83516266093202
"Egypt, Arab Rep.",1985,7.85693311691284,14.9606495736698
East Asia & Pacific (IDA & IBRD countries),2017,1.63504219055176,9.30309044242639
Equatorial Guinea,1988,NULL,7.7012524262459
Equatorial Guinea,1991,NULL,-1.08221762997536
East Asia & Pacific (IDA & IBRD countries),2020,1.67338705062866,1.59253325409245
Equatorial Guinea,1994,1.98642301559448,-25.9033053533849
Ecuador,1962,2.04545378684998,-13.4357629539305
"Egypt, Arab Rep.",1988,5.06087684631348,-13.5345646288395
Ecuador,1965,2.0695652961731,6.36773350721339
Equatorial Guinea,2001,NULL,39.6884443799141
"Egypt, Arab Rep.",1991,3.61174464225769,-13.0088834363125
Ecuador,1968,1.92397344112396,1.11939060335052
Equatorial Guinea,2004,NULL,77.5136901881396
"Egypt, Arab Rep.",1994,3.15393471717834,11.4201560781925
Ecuador,1971,1.85402512550354,-3.78283962129749
Equatorial Guinea,2007,1.50182580947876,29.5958041551956
"Egypt, Arab Rep.",2001,2.98556852340698,-3.15900408637763
Ecuador,1978,2.1427264213562,8.12739664594244
Equatorial Guinea,2010,NULL,8.56179390785278
"Egypt, Arab Rep.",2004,2.87753129005432,-1.87573756448173
Equatorial Guinea,2017,1.12893664836884,8.54124929217902
"Egypt, Arab Rep.",2007,2.37963461875916,21.4209958320929
Equatorial Guinea,2020,1.61986601352692,-12.9382281350327
Ecuador,1981,1.67784035205841,21.9738283547345
"Egypt, Arab Rep.",2010,1.95296704769135,15.774321486802
Eritrea,1993,21.3291130065918,-1.93438017436887
"Egypt, Arab Rep.",2017,1.42203164100647,-25.2913314873583
Ecuador,1984,1.48523235321045,-1.39902973445634
Eritrea,1996,20.3448181152344,19.9856745738856
Ecuador,1991,1.77836012840271,11.4786473039897
"Egypt, Arab Rep.",2020,1.12247550487518,20.4403337026105
Eritrea,2003,20.8657455444336,19.3229768093108
Ecuador,1994,1.55934345722198,19.9060689461419
El Salvador,1967,0.694253981113434,5.02194681125742
Eritrea,2006,NULL,10.2635302710745
Ecuador,1997,2.10417127609253,11.6372500268925
El Salvador,1970,0.629834055900574,7.95883971793406
Eritrea,2009,NULL,34.5247513963307
Ecuador,2000,1.45207595825195,-6.70648422535382
El Salvador,1973,0.864970624446869,14.1328833163237
Ecuador,2007,2.56823587417603,8.98622298770904
El Salvador,1976,0.881847202777863,23.57386922875
Estonia,1996,0.87359607219696,6.28580427328902
Ecuador,2010,3.01055121421814,11.2535415149576
El Salvador,1983,3.5514497756958,3.15248090801066
Ecuador,2013,2.87589073181152,8.1946509342189
Estonia,1999,1.28711330890656,1.45981989659263
El Salvador,1986,4.32995653152466,-0.755335566604402
El Salvador,1989,4.87234592437744,4.35180074882449
Ecuador,2016,2.51476669311523,0.651941749815683
Estonia,2002,1.66712951660156,17.7999841520772
El Salvador,1996,1.07440912723541,7.44658543558535
"Egypt, Arab Rep.",1966,8.71826839447021,6.65509200582782
Estonia,2009,1.7990597486496,-19.3439700275586
El Salvador,1999,0.920549213886261,3.17763232675508
"Egypt, Arab Rep.",1969,14.3360538482666,9.98294381383987
Estonia,2012,1.89767277240753,-0.839341442641428
"Egypt, Arab Rep.",1976,13.7268962860107,14.4754413687162
El Salvador,2002,1.1302387714386,3.10730723383452
Estonia,2015,2.02604174613953,-14.0546303846143
El Salvador,2005,0.904204666614532,7.09072861754145
"Egypt, Arab Rep.",1979,6.46893787384033,21.6643996306834
Estonia,2022,2.08666586875916,2.44585966216495
"Egypt, Arab Rep.",1982,7.18896055221558,24.9325608520522
Eswatini,1961,NULL,22.6622440719011
El Salvador,2012,1.04880964756012,5.43474079503127
"Egypt, Arab Rep.",1989,3.96809887886047,13.6539630237223
"Egypt, Arab Rep.",1992,3.21550059318542,11.9508122906827
Eswatini,1968,NULL,6.74157591934764
El Salvador,2015,1.05681991577148,3.7389974300143
"Egypt, Arab Rep.",1995,3.08203625679016,15.9182744420345
Eswatini,1971,NULL,21.6890836550385
"Egypt, Arab Rep.",1998,2.65938329696655,8.14954665267435
El Salvador,2018,1.13220727443695,4.17011085630986
Eswatini,1974,NULL,19.1090287133207
Eswatini,1981,2.16610097885132,5.31351421309463
"Egypt, Arab Rep.",2005,2.71422052383423,13.7317354684413
El Salvador,2021,1.22343575954437,18.1353550278237
"Egypt, Arab Rep.",2008,2.18078541755676,24.8243595606895
Eswatini,1984,2.03080177307129,-10.9578147236983
Equatorial Guinea,1964,NULL,17.272689953363
Eswatini,1987,1.42929208278656,30.0542511970424
"Egypt, Arab Rep.",2011,1.83702552318573,7.76588465012911
"Egypt, Arab Rep.",2014,1.68969488143921,5.94982453469601
Equatorial Guinea,1967,NULL,4.64107654463898
"Egypt, Arab Rep.",2021,1.12200927734375,10.6440934840045
Eswatini,1990,1.27597463130951,59.9454111287501
Equatorial Guinea,1970,NULL,-1.33027077496777
Equatorial Guinea,1973,NULL,24.1085386952614
El Salvador,1966,0.70907986164093,5.90165428610491
Eswatini,1997,1.49483919143677,7.11107788804482
Equatorial Guinea,1983,NULL,0.333692684497685
Eswatini,2000,1.4352058172226,12.288049851487
El Salvador,1969,0.715461492538452,3.92567213745243
Equatorial Guinea,1986,NULL,23.0025006371686
El Salvador,1972,0.881572842597961,6.54234008254626
Eswatini,2003,1.4709540605545,53.4398250031816
El Salvador,1979,1.57765364646912,10.7315866293618
Eswatini,2006,1.80993270874023,3.56241434412754
Equatorial Guinea,1989,NULL,-12.2034336099981
El Salvador,1982,2.7763364315033,-1.10587497336437
Eswatini,2013,1.95191013813019,-5.91415841876705
Equatorial Guinea,1993,NULL,0.99528470582534
El Salvador,1985,6.5897159576416,3.7874705901394
Eswatini,2016,2.0738091468811,-6.08445548915443
Equatorial Guinea,1996,NULL,63.8755853227587
El Salvador,1992,2.25357675552368,10.6820395729153
El Salvador,1995,1.17505836486816,16.180504343115
Equatorial Guinea,1999,NULL,67.5582910170236
Eswatini,2019,1.89023923873901,-4.29399517184198
Equatorial Guinea,2002,NULL,23.6530333506816
El Salvador,1998,0.922942936420441,6.99456579178703
Eswatini,2022,1.64512133598328,-1.23525722528161
Ethiopia,1982,7.53901863098145,5.22566321824587
Ethiopia,1989,10.2766485214233,5.20351614501404
Equatorial Guinea,2009,2.47492957115173,-23.909491188005
Ethiopia,1992,3.44170832633972,-22.0655370968236
Equatorial Guinea,2012,NULL,4.82738946280298
El Salvador,2001,1.09066998958588,4.22239905435167
Ethiopia,1995,2.22561597824097,10.6241278921316
Equatorial Guinea,2015,1.0414320230484,-39.420068174913
Ethiopia,1998,7.27693605422974,-8.97667938912414
Equatorial Guinea,2018,1.14208316802979,7.34451787690344
El Salvador,2008,0.96181184053421,5.73215481311454
Ethiopia,2005,2.81221842765808,22.4055862405089
Eritrea,1995,19.5391120910645,8.71324312710123
El Salvador,2011,1.08806145191193,9.95158292732288
El Salvador,2014,1.03525483608246,2.73981392603476
Eritrea,1998,32.4970664978027,8.5992440339767
Ethiopia,2008,1.51584792137146,37.3423909315941
El Salvador,2017,1.04446935653687,3.25635600143648
Eritrea,2001,22.136791229248,6.51228716674501
Ethiopia,2011,1.09070646762848,6.74479097001808
Eritrea,2004,NULL,27.4410908371532
Equatorial Guinea,1963,NULL,18.8248478994987
Ethiopia,2014,0.768407762050629,16.7140381401682
Eritrea,2011,NULL,29.9139102642927
Ethiopia,2021,0.491973757743835,3.3477877063081
Equatorial Guinea,1966,NULL,6.73634032765508
Euro area,1961,3.71001124382019,9.85660474739956
Equatorial Guinea,1969,NULL,-0.427429524251222
Estonia,2001,1.5022144317627,9.98965390041472
Euro area,1968,3.27378058433533,7.35864534762982
Equatorial Guinea,1976,NULL,-0.616125467948612
Euro area,1971,2.8425567150116,13.341124999301
Equatorial Guinea,1982,NULL,20.5906092832121
Estonia,2004,1.69968926906586,23.0088676373394
Euro area,1974,2.82957053184509,13.4065393980635
Equatorial Guinea,1985,NULL,23.4448275941559
Euro area,1977,2.81337594985962,13.746929002967
Equatorial Guinea,1992,NULL,21.460646973647
Estonia,2007,1.65732026100159,31.8762862883474
Euro area,1984,2.75078868865967,-4.07992326719744
Equatorial Guinea,1995,2.04561686515808,40.7177676153442
Estonia,2010,1.70042562484741,-0.558006876587464
Euro area,1987,2.63413238525391,23.6855748520189
Equatorial Guinea,1998,NULL,-16.1980728142789
Estonia,2014,1.92535734176636,6.04533711320644
Euro area,1990,2.35770416259766,25.8523221760599
Equatorial Guinea,2005,NULL,86.3026122333563
Estonia,2017,2.00976657867432,11.8455347999555
Euro area,1997,1.74670374393463,-8.54877736908601
Euro area,2000,1.63965201377869,-8.71644815040081
Estonia,2020,2.29382991790771,0.928172179609415
Equatorial Guinea,2008,1.48230910301208,51.0887363057025
