country,year,tax_revenue,gdp_growth
France,2018,24.1708431243896,7.54506492913534
Finland,2010,18.6012763977051,-1.60680459048616
Equatorial Guinea,2012,8.74221897125244,4.82738946280298
Finland,2013,20.643497467041,5.06111283295276
France,2021,23.9563846588135,11.7826923406351
Equatorial Guinea,2015,11.4567346572876,-39.420068174913
Finland,2020,19.8669967651367,1.25548162317673
French Polynesia,1968,NULL,17.4698836616353
French Polynesia,1971,NULL,16.8596198963926
Equatorial Guinea,2018,6.16890907287598,7.34451787690344
Fragile and conflict affected situations,1970,NULL,25.9278298954469
French Polynesia,1974,NULL,28.7738187832084
Fragile and conflict affected situations,1977,NULL,8.30658811703917
Eritrea,1995,NULL,8.71324312710123
French Polynesia,1977,NULL,8.31740810664976
Eritrea,1998,NULL,8.5992440339767
Fragile and conflict affected situations,1980,NULL,27.9456238562753
French Polynesia,1984,NULL,3.21875689622555
Eritrea,2001,NULL,6.51228716674501
Fragile and conflict affected situations,1983,NULL,-14.6985505105152
French Polynesia,1987,NULL,21.0643167433885
Eritrea,2004,NULL,27.4410908371532
Fragile and conflict affected situations,1986,NULL,-2.59950366068886
Eritrea,2011,NULL,29.9139102642927
French Polynesia,1990,NULL,21.5426086478982
Fragile and conflict affected situations,1993,NULL,2.43188348818884
Estonia,2001,19.2210788726807,9.98965390041472
Fragile and conflict affected situations,1996,NULL,9.10526666104111
French Polynesia,1993,NULL,-4.55538769761527
Estonia,2004,20.2326602935791,23.0088676373394
Fragile and conflict affected situations,1999,NULL,-22.7649706048969
French Polynesia,2000,NULL,-7.97004783145213
Estonia,2007,20.2229900360107,31.8762862883474
Fragile and conflict affected situations,2006,NULL,23.9742293002004
French Polynesia,2003,NULL,24.2692689703881
Fragile and conflict affected situations,2009,NULL,-7.5918382814458
French Polynesia,2006,NULL,3.0314520384683
Estonia,2010,19.8239574432373,-0.558006876587464
French Polynesia,2013,NULL,5.95428687267754
Fragile and conflict affected situations,2012,NULL,11.7841481536296
Estonia,2014,20.747371673584,6.04533711320644
French Polynesia,2016,NULL,3.21432018553277
Fragile and conflict affected situations,2015,NULL,-20.3765626782365
Fragile and conflict affected situations,2022,NULL,6.93028341951638
French Polynesia,2019,NULL,-1.83925107044361
Estonia,2017,20.9418087005615,11.8455347999555
France,1961,NULL,8.41482758391437
French Polynesia,2022,NULL,-5.46251260096379
Estonia,2020,20.6910743713379,0.928172179609415
France,1964,NULL,10.9116915046623
Gabon,1961,NULL,18.497997751818
France,1967,NULL,8.1121869093982
Eswatini,1963,NULL,17.8572703860568
Gabon,1964,NULL,39.6164687470708
France,1970,NULL,4.61814444302301
Eswatini,1966,NULL,9.36255406376964
France,1977,18.240795135498,10.1956782422534
Gabon,1967,NULL,10.4510585358434
Eswatini,1969,NULL,32.1052660071242
Gabon,1970,NULL,1.78475922448324
France,1980,19.291919708252,14.2250774189781
Eswatini,1976,NULL,-5.46295811204515
France,1983,19.4442138671875,-4.27585733965031
Gabon,1977,NULL,-6.6478454185051
Eswatini,1979,NULL,20.9796621601944
France,1986,19.6597690582275,39.4715684018738
Gabon,1980,NULL,41.2304790824774
France,1993,18.3840770721436,-5.6120009696665
Eswatini,1982,NULL,-5.81784290536923
Gabon,1983,NULL,-6.26676458515813
Eswatini,1989,NULL,0.707357952477746
France,1996,20.3858451843262,0.286073691993637
France,1999,23.6319942474365,-0.66242813579925
Eswatini,1992,NULL,11.1253599577517
Gabon,1990,NULL,42.1812896215229
France,2006,22.577808380127,5.62558102378554
Eswatini,1995,NULL,19.706642246792
France,2009,20.7014274597168,-7.82909840223248
Eswatini,1998,NULL,-8.14377367919021
Gabon,1993,NULL,-21.7035207062616
France,2012,22.530740737915,-6.33424000584096
Gabon,1996,NULL,14.825923350416
France,2015,23.1977157592773,-14.5931760939324
Eswatini,2005,NULL,14.7298735490224
Gabon,1999,NULL,4.00531069216463
Gabon,2006,NULL,7.77242429543244
France,2022,NULL,-6.09131133921225
Eswatini,2008,NULL,-5.0526812113395
Gabon,2009,NULL,-22.2052037974813
Gabon,2012,14.0605239868164,-5.71019637074898
French Polynesia,1967,NULL,2.46912984886691
Gabon,2015,12.8300685882568,-20.9891574159243
French Polynesia,1970,NULL,4.56575763439192
Gabon,2022,NULL,4.22294511653311
Eswatini,2011,NULL,8.59954070973023
"Gambia, The",1969,NULL,9.73761362470185
Eswatini,2014,NULL,-3.79695255777654
French Polynesia,1973,NULL,32.1104721681074
"Gambia, The",1972,NULL,6.15823842466419
Eswatini,2021,NULL,21.8120122821269
"Gambia, The",1975,NULL,20.2343429201195
French Polynesia,1980,NULL,8.67331174352308
"Gambia, The",1982,NULL,-1.24204050849471
French Polynesia,1983,NULL,3.90669396868277
Ethiopia,1984,NULL,-5.50413579120365
French Polynesia,1986,NULL,52.734730766542
"Gambia, The",1985,NULL,27.2838794980605
Ethiopia,1987,NULL,6.89171943528721
French Polynesia,1989,NULL,0.300611223708855
Ethiopia,1990,8.63918972015381,6.08702022073946
"Gambia, The",1988,NULL,20.8704449257406
French Polynesia,1996,NULL,-0.499674542656923
Ethiopia,1997,10.5227642059326,0.483085103228803
"Gambia, The",1991,NULL,117.706286239645
French Polynesia,1999,NULL,0.215599013643695
Ethiopia,2000,NULL,7.03191808354537
"Gambia, The",1995,NULL,5.29219558901396
French Polynesia,2002,NULL,10.9574081728114
Ethiopia,2003,9.11689567565918,9.84462108471246
French Polynesia,2009,NULL,-7.73719078369472
"Gambia, The",1998,NULL,4.56077442202299
Ethiopia,2006,8.26284599304199,23.2214341816779
French Polynesia,2012,NULL,-8.23802288837153
"Gambia, The",2001,NULL,-12.1984342553263
Ethiopia,2013,8.76472568511963,10.014964194408
"Gambia, The",2004,NULL,97.4998487183835
French Polynesia,2015,NULL,-13.4289721926912
Ethiopia,2016,8.08706569671631,15.0294450226931
"Gambia, The",2011,NULL,-8.65689385876676
Ethiopia,2019,6.66174125671387,13.8169261537663
French Polynesia,2018,NULL,5.17307283327952
"Gambia, The",2014,NULL,-10.6242153005472
Gabon,1965,NULL,5.0048401367627
Euro area,1963,NULL,12.2223395665011
"Gambia, The",2017,NULL,1.36944526137641
Euro area,1966,NULL,9.10926940923172
Gabon,1968,NULL,8.44243401282622
Euro area,1969,NULL,11.6266249067676
"Gambia, The",2020,NULL,-0.0793361425992528
Euro area,1976,14.5308790206909,4.36066521942789
Gabon,1971,NULL,17.8765186913463
Georgia,1991,NULL,-14.6666695793777
Euro area,1979,14.9218654632568,21.1367666800933
Gabon,1974,NULL,113.649330124865
Georgia,1998,10.0157308578491,2.93338350481333
Euro area,1982,15.5366230010986,-3.18057644762907
Gabon,1981,NULL,-9.75243304315951
Georgia,2001,11.8046751022339,5.29805799302921
Euro area,1989,17.1349830627441,2.14597198334669
Gabon,1984,NULL,5.01804498484997
Georgia,2004,15.1023483276367,28.4109235138526
Euro area,1992,18.0258522033691,10.3284666322251
Gabon,1987,NULL,-3.57973269375671
Georgia,2007,20.9552898406982,31.3441141374653
Euro area,1995,18.5721435546875,15.3452072771113
Gabon,1994,NULL,-4.28958420568844
Euro area,1998,19.4884986877441,2.84873656234183
Georgia,2014,22.4768676757813,2.54370359850877
Euro area,2005,18.6413516998291,3.59062696243734
Georgia,2017,23.3401050567627,7.27166821411406
Gabon,1997,NULL,-6.44924833461797
Euro area,2008,19.0043983459473,9.95751779573936
Georgia,2020,21.4053153991699,-9.3158115493068
Gabon,2000,NULL,8.95330679229629
Euro area,2011,18.8007926940918,7.87544692770178
Germany,1972,10.7841033935547,19.9277854972877
Gabon,2003,NULL,22.0497211203398
Euro area,2014,19.0286140441895,2.3715283386542
Gabon,2010,NULL,18.6474326158449
Germany,1975,10.0448780059814,10.180252758289
Euro area,2021,19.2437896728516,12.1608284296096
Germany,1982,9.79442691802979,-2.98518924723401
Gabon,2013,16.0588359832764,2.47681436180551
Gabon,2016,11.4680633544922,-2.49750035668508
Gabon,2019,11.479528427124,0.0419742644456368
Germany,1985,10.1969804763794,1.02380463034414
Europe & Central Asia,1973,15.9303493499756,27.0153650177984
"Gambia, The",1968,NULL,-11.853395549263
Europe & Central Asia,1976,16.7720699310303,3.88436649163031
Germany,1988,9.81647396087646,7.93860402827136
"Gambia, The",1971,NULL,6.56374194289576
Europe & Central Asia,1979,16.6153583526611,22.3044422697803
Germany,1995,11.4761352539063,17.2655554353525
"Gambia, The",1978,NULL,24.4327797860203
Europe & Central Asia,1982,17.3358707427979,-3.64177616642844
Germany,1998,10.8349800109863,1.22066998488162
"Gambia, The",1981,NULL,-9.25628760819589
Europe & Central Asia,1989,17.7141971588135,1.29872467517373
Germany,2001,10.9616851806641,-0.112475350598977
"Gambia, The",1984,NULL,-16.9163505187235
Europe & Central Asia,1992,18.6897430419922,7.27278052377417
Germany,2004,10.4262943267822,12.5003340144259
"Gambia, The",1987,NULL,18.8419363131938
Europe & Central Asia,1995,19.2928848266602,15.4721795686438
Germany,2011,11.4813852310181,10.2847439497424
"Gambia, The",1994,NULL,-1.13199262726091
Europe & Central Asia,1998,20.112024307251,2.59109507016673
Germany,2014,11.4825630187988,4.15899114631448
"Gambia, The",1997,NULL,-5.25866621356189
Europe & Central Asia,2005,19.7725105285645,6.37318591298231
"Gambia, The",2000,NULL,-3.90441115648838
Germany,2017,11.4191226959229,6.36901565911864
Europe & Central Asia,2008,20.0109596252441,10.0605464014873
"Gambia, The",2007,NULL,21.4009913962581
Germany,2020,10.5675830841064,-0.0372943309988147
Europe & Central Asia,2011,19.5104808807373,10.8927600998111
"Gambia, The",2010,NULL,6.42368003920475
Ghana,1961,NULL,7.01956482180618
"Gambia, The",2013,NULL,-2.78411267580152
Europe & Central Asia,2018,19.3184127807617,7.09249381418446
Ghana,1968,NULL,-4.69858610879724
Europe & Central Asia,2021,19.5730056762695,14.2995469131667
"Gambia, The",2016,NULL,7.72051280741488
Ghana,1971,NULL,9.59398094714083
Europe & Central Asia (excluding high income),1991,NULL,-2.21859155433589
Ghana,1974,NULL,-4.09838714506771
Georgia,1994,NULL,-6.93113003945523
Europe & Central Asia (excluding high income),1994,NULL,-14.1633781094548
Ghana,1977,NULL,15.3394340596276
Georgia,1997,10.6237239837646,13.4237880303027
Ghana,1984,NULL,8.74982987596925
Europe & Central Asia (excluding high income),1997,NULL,4.39790383030802
Georgia,2000,11.4014329910278,9.19453909499899
Ghana,1987,NULL,-11.5217011924576
Europe & Central Asia (excluding high income),2004,NULL,32.6002465147703
Georgia,2003,10.9223384857178,17.5398127694272
Ghana,1990,11.4367990493774,12.1337619482886
Europe & Central Asia (excluding high income),2007,NULL,28.683743008529
Georgia,2010,21.4273929595947,13.7114213895575
Ghana,1993,13.1492471694946,-6.96966265603837
Europe & Central Asia (excluding high income),2010,15.2853689193726,21.1383265206095
Georgia,2013,22.4830474853516,4.25285327634461
Ghana,2000,NULL,-35.4394997516988
Europe & Central Asia (excluding high income),2013,15.161096572876,6.01830937908692
Georgia,2016,23.5034599304199,1.25671111606589
Ghana,2003,18.4776859283447,23.783306229867
Europe & Central Asia (excluding high income),2020,13.565824508667,-7.96744689232983
Germany,1971,NULL,15.8204511963314
Ghana,2006,12.5346183776855,94.3776188933628
Germany,1978,10.4932594299316,23.3092644711115
Europe & Central Asia (IDA & IBRD countries),1991,NULL,-0.903789368730723
Ghana,2013,10.6718368530273,52.2220454562822
Germany,1981,10.056736946106,-15.7655765182043
Europe & Central Asia (IDA & IBRD countries),1994,NULL,-10.1103595334405
Ghana,2016,11.0583295822144,13.6803605102763
Germany,1984,10.1908578872681,-5.9133431011479
Europe & Central Asia (IDA & IBRD countries),1997,NULL,3.14269133197723
Ghana,2019,11.9969959259033,1.54394911529537
Germany,1991,11.629714012146,5.49051663861635
Europe & Central Asia (IDA & IBRD countries),2000,14.6231460571289,8.86837062185934
Ghana,2022,NULL,-7.24100807503751
Greece,1963,NULL,13.0869751655268
Germany,1994,11.6778440475464,6.45723904897226
Greece,1966,NULL,11.7355386869211
Greece,1973,12.4836406707764,32.3492517203255
Germany,1997,10.7293682098389,-11.4227850004073
Greece,1976,14.0997524261475,9.20903969810142
Europe & Central Asia (IDA & IBRD countries),2007,17.350528717041,28.626749773687
Germany,2000,11.7050008773804,-11.2514588467861
Greece,1979,13.8960552215576,23.0666936216218
Europe & Central Asia (IDA & IBRD countries),2010,15.5550241470337,17.4690238769537
Germany,2007,11.3340396881104,14.3878861557466
Greece,1982,14.9348707199097,4.33931884804501
Europe & Central Asia (IDA & IBRD countries),2013,15.4163970947266,5.78774869655821
Germany,2010,11.1902980804443,-0.33985430951018
Greece,1989,13.0002975463867,3.81290069069026
Europe & Central Asia (IDA & IBRD countries),2016,13.7236986160278,-3.91051161779656
European Union,1972,NULL,20.6643510169581
European Union,1979,15.3682622909546,20.884307606514
Germany,2013,11.6115036010742,5.85917499858603
European Union,1982,15.7094793319702,-3.56278668393787
Greece,1992,NULL,10.5393768396665
Germany,2016,11.2961206436157,3.34370873972424
European Union,1985,16.5408344268799,2.85264646345027
Greece,1995,18.5808410644531,17.3895842926233
Ghana,1964,NULL,12.3636376554843
European Union,1988,17.386381149292,9.78207855795932
Greece,1998,20.5280818939209,0.887538817663247
Ghana,1967,NULL,-18.2032640767463
European Union,1995,19.3572387695313,15.8324334011113
Greece,2005,20.3265056610107,2.86842223178516
Ghana,1970,NULL,12.8935534092504
European Union,1998,20.177375793457,3.05226743595231
Greece,2008,20.2136135101318,11.6041155174267
Ghana,1973,NULL,42.5960143035469
European Union,2001,19.7838802337646,1.61098939706804
Greece,2011,22.4776935577393,-4.75523995829517
Ghana,1980,NULL,10.5715449202003
European Union,2008,19.6469669342041,10.6458065775652
Greece,2018,26.9451026916504,6.10726675512716
Ghana,1983,NULL,0.527274472153079
European Union,2011,19.3458690643311,8.30588776505273
Greece,2021,25.3652362823486,13.8940033259947
Ghana,1986,NULL,27.3376312336928
European Union,2014,19.5722198486328,2.3306137229557
Ghana,1989,NULL,1.04070327825818
Greenland,1971,NULL,27.2536039400677
European Union,2017,19.5711727142334,6.31479462848123
Ghana,1996,NULL,7.24908338104008
Greenland,1974,NULL,21.2375346890483
Greenland,1981,NULL,-8.46604439705613
Ghana,1999,NULL,3.15475861359178
Faroe Islands,1966,NULL,11.1166610565208
Greenland,1984,NULL,-8.84516327852476
Ghana,2002,17.4931106567383,16.0177854656147
Greenland,1987,NULL,30.5753051592368
Faroe Islands,1973,NULL,35.1114538076624
Greenland,1990,NULL,9.59103250984315
Ghana,2009,12.6124610900879,-9.17265946875822
Faroe Islands,1976,NULL,18.9380231604281
Greenland,1997,NULL,-10.4684311732344
Ghana,2012,15.3681812286377,4.91915650241954
Faroe Islands,1979,NULL,12.7529523542017
Greenland,2000,NULL,-5.61440177080484
Ghana,2015,11.6905632019043,-9.81559845901639
Faroe Islands,1982,NULL,-2.67344122672636
Greenland,2003,NULL,33.3257024040493
Ghana,2018,12.2442417144775,11.4111242560538
Faroe Islands,1989,NULL,-9.97768933095415
Greenland,2006,NULL,8.82820241907063
Faroe Islands,1992,NULL,0.3758266740367
Greece,1961,NULL,14.4449260436793
Greenland,2010,NULL,-1.05916710168739
Faroe Islands,1995,NULL,18.8029741971945
Greece,1964,NULL,13.1358585887097
Faroe Islands,2002,NULL,9.89645979770745
Greenland,2013,NULL,2.88420007853595
Greece,1967,NULL,7.96230915427774
Faroe Islands,2005,NULL,2.02744803400013
Greenland,2016,NULL,8.32401845493211
Greece,1970,NULL,13.122000737873
Faroe Islands,2008,NULL,6.44962519067168
Greenland,2019,NULL,-1.91349347710568
Greece,1977,13.9649085998535,16.1250161557038
Faroe Islands,2011,NULL,7.45964711737207
Grenada,1978,NULL,23.5373195721248
Greece,1980,13.7711687088013,4.3093053211058
Faroe Islands,2018,NULL,6.99796896257309
Grenada,1981,NULL,4.28444045351806
Greece,1983,15.5978498458862,-9.50074506148351
Faroe Islands,2021,NULL,12.0482089395165
Grenada,1984,NULL,10.4168361107597
Greece,1986,15.592583656311,17.8975046965686
Grenada,1991,NULL,8.1478740328903
Greece,1993,NULL,-6.38041070000512
Fiji,1961,NULL,4.14797949982811
Greece,1996,18.6360893249512,6.56293680240664
Grenada,1994,NULL,4.93835181282988
Fiji,1968,NULL,2.66074242742951
Fiji,1971,NULL,12.6755687960004
Grenada,1997,NULL,6.88971019754695
Grenada,2004,NULL,1.37054270415715
Fiji,1974,NULL,31.1389650312791
Fiji,1977,NULL,3.59387958202024
Grenada,2007,NULL,8.58492261475884
Grenada,2010,NULL,-0.0338141133221715
Fiji,1984,NULL,4.8896964168303
Grenada,2013,NULL,5.34291960696897
Fiji,1987,NULL,-8.70513264896956
Grenada,2020,NULL,-14.0153378255008
Fiji,1990,22.7570705413818,13.0517094316347
Fiji,1993,21.4021797180176,6.76647710429394
Guam,2004,NULL,8.40571603753595
Fiji,2000,NULL,-13.3357005945166
Guam,2011,NULL,0.707209671492371
Guam,2014,NULL,3.9081275328542
Guam,2017,NULL,1.8979833308909
Guam,2020,NULL,-7.54005639881759
Guatemala,1963,NULL,10.4232249038125
Guatemala,1966,NULL,4.45396566400316
Guatemala,1969,NULL,6.51350326509289
Guatemala,1972,NULL,5.86960741636437
Guatemala,1979,NULL,13.7053993622646
Guatemala,1982,NULL,1.2721392777954
Guatemala,1985,NULL,2.65736106228699
Guatemala,1988,NULL,10.6883221873858
Guatemala,1992,8.31394863128662,10.9996985524968
Guatemala,1995,7.71473121643066,12.8794609706695
Guatemala,1998,9.37193393707275,9.02452945570018
Guatemala,2001,11.0386724472046,-4.58142563584431
Guatemala,2008,11.4590301513672,14.7041539540584
Guatemala,2011,11.01784324646,15.2407785672964
Guatemala,2014,10.7778158187866,9.16232268348334
Guatemala,2017,10.6355743408203,8.47851887340192
Guinea,1987,NULL,2.32315904465377
Guinea,1991,10.7455320358276,13.0611179135634
Guinea,1994,NULL,3.17148817028316
Guinea,1997,NULL,-2.20389411663664
Guinea,2000,NULL,-13.4609506136361
Guinea,2007,NULL,48.8599255662154
Guinea,2010,NULL,2.03312703131667
Guinea,2013,NULL,9.66960375603874
Guinea,2016,NULL,-2.25428523787833
Guinea-Bissau,1975,NULL,10.3370104728987
Guinea-Bissau,1978,NULL,6.69354365659966
Guinea-Bissau,1981,NULL,39.834260778244
Guinea-Bissau,1984,NULL,-15.3435738266653
Guinea-Bissau,1991,NULL,5.40591075659324
Guinea-Bissau,1994,NULL,-0.532237274967847
Fiji,2003,NULL,25.485061965439
Guinea-Bissau,1997,NULL,-0.691061884468095
Greece,1999,21.4330463409424,-1.27350543311799
Guinea-Bissau,2000,NULL,65.3379589669627
Guinea-Bissau,2007,NULL,17.6487538021112
Greece,2002,21.2668781280518,13.3922676398155
Guinea-Bissau,2010,NULL,2.3794043895002
Greece,2009,19.7756805419922,-6.91193669807708
Greece,2012,24.2684173583984,-14.4760501281154
Guinea-Bissau,2013,NULL,5.7432374295174
Greece,2015,24.8813762664795,-16.892430317696
Guinea-Bissau,2016,NULL,12.4758251443897
Fiji,2006,23.3862800598145,3.21773293250427
Guinea-Bissau,2020,NULL,-0.547373006999536
Fiji,2013,23.4756622314453,5.48686220794568
Guyana,1963,NULL,-9.84441100444874
Fiji,2016,23.5346240997314,5.29065267183126
Guyana,1966,NULL,7.25517411526467
Fiji,2019,22.8928489685059,-2.4548901448746
Guyana,1973,NULL,7.59218694898216
Fiji,2022,NULL,15.6781214673895
Greece,2022,NULL,1.35722148575176
Finland,1961,NULL,13.3526669002507
Greenland,1977,NULL,17.2316784012242
Finland,1964,NULL,12.7903706005392
Greenland,1980,NULL,13.1716320093552
Finland,1971,NULL,10.3005637288602
Greenland,1983,NULL,3.42468188113092
Greenland,1986,NULL,46.0525095085119
Greenland,1993,NULL,-10.6657955879596
Greenland,1996,NULL,-0.946093085954523
Guyana,1976,NULL,-8.15528668549964
Greenland,1999,NULL,-1.5917596117047
Greenland,2002,NULL,7.63839533031359
Guyana,1979,NULL,4.60676816281455
Greenland,2009,NULL,1.23531063413849
Guyana,1982,NULL,-15.4915432632804
Greenland,2012,NULL,-2.78576262826767
Guyana,1989,NULL,-8.2215099081682
Guyana,1992,NULL,7.18441515658909
Guyana,1995,NULL,14.9298600158487
Greenland,2015,NULL,-12.0670225302718
Grenada,1979,NULL,15.7626814058823
Guyana,2002,NULL,1.96077937987795
Grenada,1982,NULL,8.45958458796015
Guyana,2005,NULL,4.7049376096705
Finland,1974,21.3482799530029,27.6107147777816
Grenada,1985,NULL,15.2508973340757
Finland,1977,24.2205047607422,5.18151280389312
Guyana,2008,NULL,10.7732967574184
Finland,1980,21.4581146240234,20.6452141832343
Grenada,1988,NULL,9.92883814361229
Guyana,2011,NULL,7.52922393038234
Grenada,1995,NULL,5.24764206657176
Finland,1987,22.6659774780273,24.5652443471878
Guyana,2018,NULL,0.831117587675702
Grenada,1998,NULL,13.6956350039116
Finland,1990,24.4185810089111,18.8437179128981
Guyana,2021,NULL,46.9746813789345
Grenada,2001,NULL,0.0768795918772964
Finland,1993,22.4193000793457,-20.7214811514696
Haiti,1961,NULL,-0.776469761394385
Grenada,2008,NULL,8.86963701589726
Finland,1996,21.9106025695801,-1.53561595724892
Haiti,1964,NULL,10.3084109938616
Grenada,2011,NULL,0.991001490316429
Finland,2003,22.0581359863281,22.2557087792114
Haiti,1971,NULL,9.54106280193237
Finland,2006,21.4202671051025,5.95639356307103
Grenada,2014,NULL,8.17425968299656
Haiti,1974,NULL,21.1226513059018
Finland,2009,18.8828430175781,-11.2764970404972
Grenada,2017,NULL,6.0325942569681
Finland,2016,20.8134498596191,2.65929566953686
Haiti,1977,NULL,7.73606370875996
Guam,2005,NULL,8.89118650013852
Finland,2019,20.668478012085,-2.60894420449872
Haiti,1980,NULL,28.0584843644799
Guam,2008,NULL,5.93585782586202
Finland,2022,NULL,-4.66169936001523
Guam,2015,NULL,3.36898745654731
Haiti,1984,NULL,11.8625316580439
Guam,2018,NULL,0.71511403005124
Haiti,1987,NULL,-11.682489777671
Guam,2021,NULL,4.02649804359637
Haiti,1990,NULL,13.1584068488122
Guatemala,1962,NULL,6.21343939490126
Haiti,1993,NULL,-16.7857483922379
Algeria,1962,NULL,-17.7966183671897
Haiti,2000,NULL,64.0350381979172
Guatemala,1965,NULL,2.48633934161233
Haiti,2003,NULL,-18.2714665168415
Guatemala,1968,NULL,10.8015089469224
Haiti,2006,NULL,8.65684720606527
Algeria,1965,NULL,7.80142262095257
Guatemala,1975,NULL,15.3218454122718
Haiti,2009,NULL,11.1573312499264
Guatemala,1978,NULL,10.7672647364534
Haiti,2016,NULL,-5.25502339708795
Guatemala,1981,NULL,9.25026023379386
Haiti,2019,NULL,-8.46004272694625
Guatemala,1984,NULL,4.64088095225433
Guatemala,1991,7.32568645477295,22.9528508329423
Guatemala,1994,6.76522731781006,13.8878446799102
Guatemala,1997,8.69766902923584,13.4941747672393
Guatemala,2004,11.7428503036499,9.27379764540791
Haiti,2022,NULL,-2.98821371290115
Guatemala,2007,12.255241394043,12.8549354090781
Heavily indebted poor countries (HIPC),1962,NULL,5.13739015303622
Guatemala,2010,10.6050214767456,9.56314987167367
Guatemala,2013,11.1022939682007,6.86075603740469
Fragile and conflict affected situations,1971,NULL,-0.108967232929322
Guatemala,2020,9.95563793182373,0.70344842374286
Fragile and conflict affected situations,1974,NULL,52.7347993565748
Guinea,1990,12.1055383682251,9.65126313221083
Fragile and conflict affected situations,1981,NULL,42.717994580459
Guinea,1993,NULL,-0.168176747542136
Fragile and conflict affected situations,1984,NULL,-8.87561701479057
Guinea,1996,NULL,4.74476415070474
Fragile and conflict affected situations,1987,NULL,2.90526186073393
Guinea,2003,NULL,16.8206612615837
Fragile and conflict affected situations,1990,NULL,44.8649641757242
Heavily indebted poor countries (HIPC),1965,NULL,10.8707476754596
Guinea,2006,NULL,43.6811815214519
Fragile and conflict affected situations,1997,NULL,11.6661923243327
Guinea,2009,NULL,-3.55066258331917
Heavily indebted poor countries (HIPC),1968,NULL,4.18600271253956
Guinea,2012,NULL,12.5702401129592
Fragile and conflict affected situations,2000,NULL,15.9604261644972
Heavily indebted poor countries (HIPC),1975,NULL,16.8323611767289
Guinea,2019,NULL,13.3746047091099
Heavily indebted poor countries (HIPC),1978,NULL,17.7299873191063
Fragile and conflict affected situations,2003,NULL,5.24483275126022
Guinea,2022,NULL,30.4963147164566
Heavily indebted poor countries (HIPC),1981,NULL,-0.205875505635532
Fragile and conflict affected situations,2010,NULL,18.5022385085501
Guinea-Bissau,1972,NULL,11.666373143406
Heavily indebted poor countries (HIPC),1984,NULL,4.20080579247603
Guinea-Bissau,1979,NULL,-3.36601436984739
Heavily indebted poor countries (HIPC),1991,NULL,9.04004081085911
Guinea-Bissau,1982,NULL,6.97442431547177
Heavily indebted poor countries (HIPC),1994,NULL,-15.3033670588593
Guinea-Bissau,1985,NULL,3.88316209568857
Heavily indebted poor countries (HIPC),1997,NULL,4.26018010560659
Guinea-Bissau,1988,NULL,-5.39486651032654
Guinea-Bissau,1995,NULL,7.78663791800942
Fragile and conflict affected situations,2013,NULL,3.68367150306879
Guinea-Bissau,1998,NULL,-23.1216618632092
Fragile and conflict affected situations,2016,NULL,-5.72029674773595
Guinea-Bissau,2001,NULL,5.8006240549603
Fragile and conflict affected situations,2019,NULL,5.97277662103249
Guinea-Bissau,2004,NULL,11.43644473362
France,1965,NULL,8.0093290371335
France,1968,NULL,9.08816173771535
Guinea-Bissau,2011,NULL,29.4089296984469
France,1971,NULL,11.7948822085547
Guinea-Bissau,2014,NULL,0.843927987046894
Guinea-Bissau,2017,10.3228330612183,14.5183528868168
Guyana,1962,NULL,4.89642546107836
Guyana,1969,NULL,8.50924918389554
Guyana,1972,NULL,1.18098783512074
Heavily indebted poor countries (HIPC),2000,NULL,8.39617715448031
Guyana,1975,NULL,14.0192374058703
France,1974,18.873363494873,7.98844748718967
Guyana,1978,NULL,12.7145016448831
Heavily indebted poor countries (HIPC),2007,NULL,19.8932578224123
Guyana,1985,NULL,3.623314088898
France,1981,19.3675727844238,-12.2255301747195
Heavily indebted poor countries (HIPC),2010,NULL,10.373254652318
Guyana,1988,NULL,16.6975528822096
France,1984,19.5674133300781,-5.21289778232891
Heavily indebted poor countries (HIPC),2013,10.9298572540283,11.1687105963065
Guyana,1991,NULL,-12.1158174211075
France,1987,19.8706455230713,21.0899096223064
Heavily indebted poor countries (HIPC),2020,NULL,1.07826859681765
Guyana,1994,NULL,19.1088537903924
France,1990,18.7342472076416,23.7968174750764
High income,1961,NULL,5.88787449818921
Guyana,1998,NULL,-4.21915543932692
High income,1964,NULL,9.15615010628771
France,1997,21.1008548736572,-9.51563831469343
France,2000,23.39182472229,-8.53979390869468
High income,1968,NULL,8.43812900063858
Guyana,2001,NULL,-0.0702262578672267
France,2003,22.1169147491455,22.8542158361811
High income,1971,NULL,11.0201633955575
Guyana,2004,NULL,6.02242442836036
High income,1974,14.285849571228,12.7500264934305
Guyana,2007,NULL,14.7554840899967
High income,1977,14.4511461257935,13.2679183810024
Guyana,2014,NULL,-0.96311703984995
Guyana,2017,NULL,5.92226303066908
High income,1984,14.1310834884644,4.29625734006584
Guyana,2020,NULL,5.75010390895596
High income,1987,14.7205123901367,15.901596436303
Haiti,1967,NULL,0.0475903679246298
High income,1990,14.5371675491333,12.2895067436076
Haiti,1970,NULL,-15.4714727654394
France,2010,21.9526596069336,-2.06226921922674
High income,1993,14.1191720962524,0.81891806221977
Haiti,1973,NULL,25.4839411170852
France,2013,23.2109184265137,4.7772309264222
High income,2000,16.9875907897949,2.0969060681278
Haiti,1976,NULL,28.9991194599354
France,2016,23.064826965332,1.38470972832632
Haiti,1983,NULL,10.134305353008
High income,2003,14.9345169067383,12.0812642570075
France,2019,24.5146636962891,-2.22456703776284
High income,2006,16.0859394073486,5.63491466890364
Haiti,1986,NULL,15.3578209500843
